date,monthly_BFI,Qmmd,baseflow
1992-10-01,0.24077962496723687,23.05507015022888,5.551191144365447
1992-11-01,0.12471870249349293,96.58916548556716,12.046475394289207
1992-12-01,0.08887334819670036,158.28156724856245,14.067012839200935
1993-02-01,0.5855623224674934,31.98038875733551,18.726510714158696
1993-03-01,0.10329449747100591,216.81998802627888,22.396311704843995
1993-04-01,0.22292917108456412,178.82933086232578,39.86627449474555
1993-05-01,0.4593830869106429,64.52200463728028,29.640317663936628
1993-06-01,0.6644335596108597,16.026152278952953,10.648313405570402
1993-07-01,0.6584105171261122,7.621844721768176,5.018302724714314
1993-08-01,0.6593119452833676,4.62125256902172,3.04684702092747
1993-09-01,0.8694259091076366,3.807279257828877,3.3101472299645196
1993-10-01,0.5500571412715597,10.256896430299573,5.641879128769049
1993-11-01,0.2094803484146035,57.844717180372236,12.117331508888578
1993-12-01,0.18003213719664019,78.65109379802884,14.159724509312543
1994-02-01,0.15858774004536547,118.89233701562186,18.85486703601942
1994-03-01,0.10157697921809845,242.3612631030691,24.618324985492542
1994-04-01,0.32027755957469667,123.62278805024653,39.59360486455293
1994-05-01,0.3549025082758107,78.62100271305333,27.902791066021948
1994-06-01,0.5791866639930712,17.627887484551795,10.209837345422766
1994-07-01,0.4962324163228562,9.681096895469482,4.804074105094522
1994-08-01,0.056987227789286325,50.01441126300329,2.850182647391816
1994-09-01,0.15924964472038766,21.08429333643984,3.357666223008481
1994-10-01,0.29340869606555886,19.441774301833313,5.7043856471018035
1994-11-01,0.3763955959106017,29.031935560002594,10.927492685545364
1994-12-01,0.3088379376446336,42.54936191168926,13.140857180901234
1995-01-01,0.15534228058161995,116.8312869469063,18.493633215610043
1995-02-01,0.4509724410569917,41.126375320929206,18.546861870305463
1995-03-01,0.3722746342172088,71.64015487689552,26.66981245206047
1995-04-01,1,38.57364827884024,38.57364827884024
1995-05-01,0.2638212218790212,97.97865445342995,25.84884833596629
1995-06-01,0.08540714736160818,112.22564767669263,9.584872428875208
1995-07-01,0.05207156298581217,85.42414282095956,4.44816863341061
1995-08-01,0.07865734176265038,31.327374362945626,2.4641279917927057
1995-09-01,0.25854760006686034,13.186235164849306,3.409269455789029
1995-10-01,0.06381787400583576,89.82775546720245,5.73261638063295
1995-11-01,0.06699534398461707,138.70854661068816,9.292826793789343
1995-12-01,0.09881911924289624,113.40175489417878,11.206261539241545
1996-01-01,0.10142500293131908,191.07555081287728,19.379838301299486
1996-02-01,0.1716768793964901,98.01536936214221,16.826972744986918
1996-03-01,0.25559033267480863,111.33427025383322,28.45596317228428
1996-04-01,0.4042330275829686,95.62274960237576,38.65387357757646
1996-05-01,0.1909479748899313,122.27815183168686,23.348765465544147
1996-06-01,0.07761309737356516,109.31125985857727,8.483985455430842
1996-07-01,0.15145816602719606,25.13334216065999,3.806649909787567
1996-08-01,0.03717560337383671,49.663443231009076,1.8462684677350492
1996-09-01,0.014256334393056054,241.03659298177305,3.4362982705111045
1996-10-01,0.03982427713810024,123.1662173426779,4.905005573506292
1996-11-01,0.07621895887441699,93.24489150693692,7.107028551016699
1996-12-01,0.07100873379208182,123.127609912898,8.743135674760268
1997-01-01,0.34110046794285737,54.2021818814816,18.48838960329724
1997-02-01,0.24032537855827646,61.398114736976936,14.755525166928475
1997-03-01,0.22931388585451554,130.68227013676488,29.967259177351067
1997-04-01,0.934601414202449,41.52361549302727,38.80802976258201
1997-05-01,0.7719926274546858,28.1336504352463,21.718970719397454
1997-06-01,0.0927937931191855,73.49605566187869,6.819977784164513
1997-07-01,0.19828600526982768,14.92442113942514,2.959303848701181
1997-08-01,0.2781023729062591,4.830186894889401,1.343286437049458
1997-09-01,0.07903121127957291,28.720142714108565,2.2697876668182007
1997-10-01,0.2776179420505201,14.010333463754034,3.8895199436489296
1997-11-01,0.03144171346486044,135.61257139613255,4.263891612070128
1997-12-01,0.23108208967768612,28.14585719613259,6.504003496652058
1998-01-01,0.0752807480355922,204.0998808003898,15.364791700628547
1998-02-01,0.04433535409724018,271.2451088895287,12.025747949761724
1998-03-01,0.20349508298094596,153.28266210049276,31.192268043680073
1998-04-01,0.45269000867486736,86.0308850752456,38.94532211101945
1998-05-01,0.13373163108176336,157.05237481512893,21.002870249291647
1998-06-01,0.2044570051890289,24.891856472428863,5.089314427947951
1998-07-01,0.3655738307857532,6.432016726541625,2.351376994399862
1998-08-01,0.48856399936239736,2.3745461835704695,1.160117780115906
1998-09-01,1,1.4403031585289758,1.4403031585289758
1998-10-01,1,3.495202533774705,3.495202533774705
1998-11-01,1,2.6772549283398144,2.6772549283398144
1998-12-01,1,5.660814391477492,5.660814391477492
1999-01-01,0.18072698089244565,64.10934041848093,11.586287540838097
1999-02-01,0.3972259078710629,24.788335570028842,9.846569101417268
1999-03-01,0.4284668147081809,74.98405035131223,32.1281772079446
1999-04-01,0.9652573314939799,40.469481258350655,39.06346348638118
1999-05-01,1,20.536692365517613,20.536692365517613
1999-06-01,1,4.317786815825318,4.317786815825318
1999-07-01,1,2.1923910308099233,2.1923910308099233
1999-08-01,1,1.1128023877735205,1.1128023877735205
1999-09-01,0.010953789759984673,142.53210154969875,1.5612666744241857
1999-10-01,0.057302920055727444,61.886858302695494,3.546297693819492
1999-11-01,0.04339305199306888,63.674533703190164,2.7630323516169475
1999-12-01,0.11159568922266468,51.3012309629465,5.72499622728112
2000-01-01,0.4359078002940775,20.834764433671236,9.08203633392691
2000-02-01,0.17636136122236942,48.75579012696795,8.598637514264228
2000-03-01,0.45249613997910276,72.48062348303534,32.797202349352204
