date,monthly_BFI,Qmmd,baseflow
1992-09-01,0.20684652954708901,29.019497593882498,6.0025823664946945
1992-10-01,0.11689516606488617,36.3883995668901,4.25362801020705
1992-11-01,0.06534550686490798,161.811529816017,10.5736564324138
1992-12-01,0.1120759210433967,103.89824502796962,11.644491506302208
1993-02-01,0.4870168585459195,34.919004232698846,17.006143744960657
1993-03-01,0.14604027662576,121.02166587199953,17.67403756165711
1993-04-01,0.15539458989504937,145.38771815386556,22.592464838296962
1993-05-01,0.345889848921485,47.557580536325915,16.449684346781126
1993-06-01,0.5957721310138555,20.640431339503092,12.296993764180925
1993-07-01,0.7186580821739391,14.125975991692583,10.151746815024898
1993-08-01,0.8851439168516202,9.515100974169924,8.422233745515433
1993-09-01,0.848996510716267,7.179656208951495,6.095503069542201
1993-10-01,0.6196099440554078,7.225667335519048,4.477095333523945
1993-11-01,0.3445774885084603,30.985092920848356,10.6767654998672
1993-12-01,0.18221337519784322,64.52288314366454,11.75693231510314
1994-02-01,0.20468490843087397,83.98462944953276,17.190386188478495
1994-03-01,0.15501398957379023,120.43832480647352,18.669625225835446
1994-04-01,0.32756384475128114,69.19481292565858,22.66571895877437
1994-05-01,0.46578170645825273,34.381034138935966,16.01405675103304
1994-06-01,0.6054273333637183,19.284663483096054,11.67546238738752
1994-07-01,0.47713989017913133,20.580336807238343,9.819699644055238
1994-08-01,0.21340802619946359,39.03463948965353,8.330305366894596
1994-09-01,0.28026106060074907,22.071097308027053,6.18566914017
1994-10-01,0.25785781645397005,18.150709266419895,4.680302258529875
1994-11-01,0.48982877004855363,21.17960172352426,10.374378262352115
1994-12-01,0.32924081493173435,35.26980906551998,11.612260679218469
1995-02-01,0.5058474545441598,34.19306868448869,17.29647675710223
1995-03-01,0.46455883486616945,42.08889808088296,19.552769453255944
1995-04-01,0.8546243525451267,26.55474155817161,22.694328811155582
1995-05-01,0.35972919029675043,42.00431762734922,15.110179169053856
1995-06-01,0.17273728917582964,63.62890695929463,10.991084901369636
1995-07-01,0.18423104480182034,50.94615997416271,9.385864280680677
1995-08-01,0.27048328088105394,29.84313676911697,8.072069545092774
1995-09-01,0.2834008277033665,22.142874665472434,6.275309007926792
1995-10-01,0.06665258439513502,72.94299932487726,4.861839418535659
1995-11-01,0.12221863770165506,77.02086544837128,9.413385249702412
1995-12-01,0.15569206381857048,65.8122349391132,10.246442682183165
1996-01-01,0.1776663850677373,79.22299797556963,14.54066670575276
1996-02-01,0.2906478493681833,58.232001861297064,16.925006105390036
1996-03-01,0.3323098704729803,61.110457939363165,20.307608362374282
1996-04-01,0.34200512520203885,65.54473025021697,22.416633675559318
1996-05-01,0.19750315950011435,70.93739432263527,14.01035950542594
1996-06-01,0.1646566722195376,61.08405155368092,10.057896654515774
1996-07-01,0.6590347947285686,13.578723653265637,8.948851355505878
1996-08-01,0.2733054822055694,28.064466645041207,7.670172589265105
1996-09-01,0.029877223898319833,212.1611455318126,6.338786047577983
1996-10-01,0.08504160086598823,58.8796784846671,5.007222116810775
1996-11-01,0.14414636037393483,56.58984474926346,8.157220154732356
1996-12-01,0.07462162894463431,114.11863655790722,8.515718552891732
1997-01-01,0.44536531898265735,34.84066528850818,15.516824009784441
1997-02-01,0.42496680727299535,36.59885045884256,15.553296629356124
1997-03-01,0.33461645895300673,62.54680528177634,20.929190502211217
1997-04-01,0.6543091712662169,33.46617290407191,21.897223858315215
1997-05-01,0.5468324198506678,23.73269912224485,12.97780929060497
1997-06-01,0.13117681177701943,67.09574532197155,8.801405955139094
1997-07-01,0.38596432327463354,22.179203450623163,8.560381250590186
1997-08-01,0.8138927160063564,9.057150230959307,7.371548600753068
1997-09-01,0.21611561910834637,26.705177937209868,5.771406063298663
1997-10-01,0.2191202757643665,23.26282549580195,5.097356737698458
1997-11-01,0.07666400129346207,85.2026039842888,6.531972542057853
1997-12-01,0.17792996516223772,35.854830537407594,6.37964874841887
1998-01-01,0.10708248386857419,146.04219642203253,15.638561142493442
1998-02-01,0.08469949327750009,163.2614004286735,13.828157888083684
1998-03-01,0.16820361523044297,127.28470042037482,21.40974677423093
1998-04-01,0.2779136055319293,76.25980140526868,21.193636365687105
1998-05-01,0.12472466310237842,96.17709787383095,11.995656130478041
1998-06-01,0.2998991964843358,24.727339649609515,7.415709292113151
1998-07-01,0.762099271335245,10.827898439330395,8.251933510705731
1998-08-01,0.670000836747408,10.794370331448997,7.232237154232223
1998-09-01,1,5.036738001161817,5.036738001161817
1998-10-01,0.947488634813647,5.4221912127720815,5.137464549887972
1998-11-01,1,5.622879743957164,5.622879743957164
1998-12-01,1,5.231265042354376,5.231265042354376
1999-01-01,0.5457001793189373,27.488407340415446,15.0004288148567
1999-02-01,0.6084669357720567,20.58001672983613,12.522259717741054
1999-03-01,0.5849088726563408,37.191633807733744,21.753716602728996
1999-04-01,1,20.791267815294113,20.791267815294113
1999-05-01,1,11.432524652103316,11.432524652103316
1999-06-01,1,6.74123018727563,6.74123018727563
1999-07-01,1,8.151571240759315,8.151571240759315
1999-08-01,0.7031288353880677,10.062193273895765,7.0750182381239775
1999-09-01,0.028187608965356614,182.27031722976645,5.137764428064159
1999-10-01,0.05993046601637419,88.01816485282082,5.274969637535599
1999-11-01,0.12846676196859075,44.1913264972932,5.677116622204043
1999-12-01,0.09644499802557832,54.966092087856886,5.301204642887114
2000-01-01,0.4665993570745825,29.970287517144524,13.98411688684002
2000-02-01,0.49738012126831244,23.852888186774354,11.863952418937325
2000-03-01,0.6125774763491403,35.89796096735527,21.99028233546243
